spawn_ID	name	name_ES	russian	PT	DE	PL	CZ	TR	IT	FR
ruun	ruun	ruun	Руун	ruun	ruun	ruun	ruun	ruun	ruun	ruun
yamiba	yamiba	yamiba	Ямиба	yamiba	yamiba	yamiba	yamiba	yamiba	yamiba	yamiba
silena	Praetor Silena	Praetor Silena	Претор Силена	Praetor Silena	Praetor Silena	Praetor Silena	Praetor Silena	Praetor Silena	Praetor Silena	Praetor Silena
bregos	bregos	bregos	Брегос	bregos	bregos	bregos	bregos	bregos	bregos	bregos
rongae	rongae	rongae	Ронгай	rongae	rongae	rongae	rongae	rongae	rongae	rongae
masora	masora	masora	Масора	masora	masora	masora	masora	masora	masora	masora
toel	toel	toel	Тоэл	toel	toel	toel	toel	toel	toel	toel
arkados	arkados	arkados	Аркадос	arkados	arkados	arkados	arkados	arkados	arkados	arkados
kalis	kalis	kalis	Калис	kalis	kalis	kalis	kalis	kalis	kalis	kalis
conjurer_I13	Conjurer	Conjurador	Заклинатель	Conjurador	Zauberer	Czarownik	Kouzelník	Efsuncu	Mago	Conjurer
irolio	irolio	irolio	Илорио	irolio	irolio	irolio	irolio	irolio	irolio	irolio
marisha	marisha	marisha	Мариша	marisha	marisha	marisha	marisha	marisha	marisha	marisha
teara	teara	teara	Теара	teara	teara	teara	teara	teara	teara	teara
vlad	vlad	vlad	Влад	vlad	vlad	vlad	vlad	vlad	vlad	vlad
pelorat	pelorat	pelorat	Пелорат	pelorat	pelorat	pelorat	pelorat	pelorat	pelorat	pelorat
morg	morg	morg	Морг	morg	morg	morg	morg	morg	morg	morg
tendor	tendor	tendor	Тендор	tendor	tendor	tendor	tendor	tendor	tendor	tendor
dilla	dilla	dilla	Дилла	dilla	dilla	dilla	dilla	dilla	dilla	dilla
swamp_hag	Swamp Hag	hag	Болотная ведьма	Swamp Hag	Swamp Hag	Swamp Hag	Swamp Hag	Swamp Hag	Swamp Hag	Swamp Hag
ex_boyfriend	Ex-boyfriend	ex_boyfriend	Бывший	Ex-boyfriend	Ex-boyfriend	Ex-boyfriend	Ex-boyfriend	Ex-boyfriend	Ex-boyfriend	Ex-boyfriend
half_minotaur	Half Minotaur	half_minotaur	Полуминотавр	Half Minotaur	Half Minotaur	Half Minotaur	Half Minotaur	Half Minotaur	Half Minotaur	Half Minotaur
priest_fool	Priest	Priest	Священник	Sacerdote	Priester	Kaplan	Kněz	Rahip	Sacerdote	Prêtre
katasakh	Katasakh	katasakh	Катасах	Katasakh	Katasakh	Katasakh	Katasakh	Katasakh	Katasakh	Katasakh
sansa	Sansa	sansa	Санса	Sansa	Sansa	Sansa	Sansa	Sansa	Sansa	Sansa
sansa_2	Sansa	sansa	Санса	Sansa	Sansa	Sansa	Sansa	Sansa	Sansa	Sansa
dominick	Dominick	dominick	Доминик	Dominick	Dominick	Dominick	Dominick	Dominick	Dominick	Dominick
tomas	Tomas	tomas	Томас	Tomas	Tomas	Tomas	Tomas	Tomas	Tomas	Tomas
G9_horse	Horse	Horse	Лощадь	Horse	Horse	Horse	Horse	Horse	Horse	Horse
arne	Arne Whitetoad	arne	Арне Уайтод	Arne Whitetoad	Arne Whitetoad	Arne Whitetoad	Arne Whitetoad	Arne Whitetoad	Arne Whitetoad	Arne Whitetoad
manor_golem	Golem	golem	Голем	Golem	Golem	Golem	Golem	Golem	Golem	Golem
creature_dark	Creature in Dark	creature_dark	Тварь во тьме	Creature in Dark	Creature in Dark	Creature in Dark	Creature in Dark	Creature in Dark	Creature in Dark	Creature in Dark
spotty_bear	Spotty bear	spotty_bear	Пятнистый медведь	Spotty bear	Spotty bear	Spotty bear	Spotty bear	Spotty bear	Spotty bear	Spotty bear
C8_druid	Druid	Druida	Друид	Druida	Druide	Druid	Druid	Druid	Druido	Druid
guardian_temple	Guardian Temple of Knowledge	Guardian	Хранитель Храма знаний	Guardian Temple of Knowledge	Guardian Temple of Knowledge	Guardian Temple of Knowledge	Guardian Temple of Knowledge	Guardian Temple of Knowledge	Guardian Temple of Knowledge	Guardian Temple of Knowledge
infernal_envoy_weak	Infernal Envoy	Infernal Envoy	Посланник ада	Infernal Envoy	Infernal Envoy	Infernal Envoy	Infernal Envoy	Infernal Envoy	Infernal Envoy	Infernal Envoy
skeleton_envoy	Hell servant	servant	Адская слуга	Hell servant	Hell servant	Hell servant	Hell servant	Hell servant	Hell servant	Hell servant
skeleton_envoy_2	Hell servant	servant	Адская слуга	Hell servant	Hell servant	Hell servant	Hell servant	Hell servant	Hell servant	Hell servant
black_manticore	Black Manticore	Manticore	Чёрная мантикора	Black Manticore	Black Manticore	Black Manticore	Black Manticore	Black Manticore	Black Manticore	Black Manticore
knight_death	Knight of Death	Knight of Death	Рыцарь Смерти	Cavaleiro da Morte	Todesritter	Rycerz Śmierci	Rytíř Smrti	Ölüm Şövalyesi	Cavaliere della Morte	Chevalier de la Mort
knight_death_2	Knight of Death	Knight of Death	Рыцарь Смерти	Cavaleiro da Morte	Todesritter	Rycerz Śmierci	Rytíř Smrti	Ölüm Şövalyesi	Cavaliere della Morte	Chevalier de la Mort
knight_death_3	Knight of Death	Knight of Death	Рыцарь Смерти	Cavaleiro da Morte	Todesritter	Rycerz Śmierci	Rytíř Smrti	Ölüm Şövalyesi	Cavaliere della Morte	Chevalier de la Mort
death_incarnate	Death Incarnate	Death Incarnate	Воплощение Смерти	Death Incarnate	Death Incarnate	Death Incarnate	Death Incarnate	Death Incarnate	Death Incarnate	Death Incarnate
dead_sailor	Dead Sailor	Sailor	Мёртвый моряк	Dead Sailor	Dead Sailor	Dead Sailor	Dead Sailor	Dead Sailor	Dead Sailor	Dead Sailor
captain_barge	Captain Barge	Captain	Капитан баржи	Captain Barge	Captain Barge	Captain Barge	Captain Barge	Captain Barge	Captain Barge	Captain Barge
swamp_shifter	Swamp Shifter	Swamp Shifter	Болотный оборотень	Swamp Shifter	Swamp Shifter	Swamp Shifter	Swamp Shifter	Swamp Shifter	Swamp Shifter	Swamp Shifter
drowned_woman	Drowned Woman	Drowned Woman	Утопленница	Drowned Woman	Drowned Woman	Drowned Woman	Drowned Woman	Drowned Woman	Drowned Woman	Drowned Woman
larva_1	Larva	Larva	Личинка	Larva	Larva	Larva	Larva	Larva	Larva	Larva
larva_2	Larva	Larva	Личинка	Larva	Larva	Larva	Larva	Larva	Larva	Larva
water_devil	Water Devil	Water Devil	Водный Дьявол	Water Devil	Water Devil	Water Devil	Water Devil	Water Devil	Water Devil	Water Devil
lady_rusthatchet_2	Lady Rusthatchet	Rusthatchet	Госпожа Растхачет	Lady Rusthatchet	Lady Rusthatchet	Lady Rusthatchet	Lady Rusthatchet	Lady Rusthatchet	Lady Rusthatchet	Lady Rusthatchet
lady_rusthatchet_3	Lady Rusthatchet	Rusthatchet	Госпожа Растхачет	Lady Rusthatchet	Lady Rusthatchet	Lady Rusthatchet	Lady Rusthatchet	Lady Rusthatchet	Lady Rusthatchet	Lady Rusthatchet
big_ice_worm	Big ice worm	Big ice worm	Большой ледяной червь	Big ice worm	Big ice worm	Big ice worm	Big ice worm	Big ice worm	Big ice worm	Big ice worm
black_guy	Black guy	Black guy	Чёрный мужик	Black guy	Black guy	Black guy	Black guy	Black guy	Black guy	Black guy
lady_papewidow	Lady Papewidow	Papewidow	Госпожа Пейпевидов	Lady Papewidow	Lady Papewidow	Lady Papewidow	Lady Papewidow	Lady Papewidow	Lady Papewidow	Lady Papewidow
highlander_male	Highlander	Highlander	Горец	Highlander	Highlander	Highlander	Highlander	Highlander	Highlander	Highlander
highlander_archer	Highlander	dilla	Горец	Highlander	Highlander	Highlander	Highlander	Highlander	Highlander	Highlander
yeti_2	Yeti	Yeti	Йетти	Yeti	Yeti	Yeti	Yeti	Yeti	Yeti.	Yeti
restless_ghost	Restless ghost	ghost	Неупокоенный дух	Restless ghost	Restless ghost	Restless ghost	Restless ghost	Restless ghost	Restless ghost	Restless ghost
dark_entities	Dark Entities	Entities	Тёмные сущности	Dark Entities	Dark Entities	Dark Entities	Dark Entities	Dark Entities	Dark Entities	Dark Entities
dark_entities_2	Dark Entities	Entities	Тёмные сущности	Dark Entities	Dark Entities	Dark Entities	Dark Entities	Dark Entities	Dark Entities	Dark Entities
bloodsilver	bloodsilver	bloodsilver	Блудсилвер	bloodsilver	bloodsilver	bloodsilver	bloodsilver	bloodsilver	bloodsilver	bloodsilver
ribbonhair	ribbonhair	ribbonhair	Риббонхейр	ribbonhair	ribbonhair	ribbonhair	ribbonhair	ribbonhair	ribbonhair	ribbonhair
alia	alia	alia	Алия	alia	alia	alia	alia	alia	alia	alia
zafira	zafira	zafira	Зафира	zafira	zafira	zafira	zafira	zafira	zafira	zafira
salma	salma	salma	Сальма	salma	salma	salma	salma	salma	salma	salma
K11_observer	Observer	observer	Наблюдатель	Observer	Observer	Observer	Observer	Observer	Observer	Observer
K11_guard	Guard	guard	Стража	Guarda	Wache	Straznik	Strážce	Muhafız	Guardia	Garde
IM_grateroll	Grateroll	Grateroll	Грейтролл	Grateroll	Grateroll	Grateroll	Grateroll	Grateroll	Grateroll	Grateroll
J11_spider	Monstruous Spider	Araña Monstruosa	Чудовищный Паук	Aranha Monstruosa	Monströse Spinne	Olbrzymi pająk	Monstrózní pavouk	Devasa Örümcek	Ragno Mostruoso	Monstruous Spider
J11_grateroll	Grateroll	Grateroll	Грейтролл	Grateroll	Grateroll	Grateroll	Grateroll	Grateroll	Grateroll	Grateroll
J11_wizard	Wizard	Wizard	Волшебник	Mago	Zauberer	Czarodziej	Čaroděj	Büyücü	Mago	Sorcier
J11_wizard2	Wizard	Wizard	Волшебник	Mago	Zauberer	Czarodziej	Čaroděj	Büyücü	Mago	Sorcier
J11_wizard3	Wizard	Wizard	Волшебник	Mago	Zauberer	Czarodziej	Čaroděj	Büyücü	Mago	Sorcier
dominick2	Dominick	dominick	Доминик	Dominick	Dominick	Dominick	Dominick	Dominick	Dominick	Dominick
dominick3	Dominick	dominick	Доминик	Dominick	Dominick	Dominick	Dominick	Dominick	Dominick	Dominick
dominick4	Dominick	dominick	Доминик	Dominick	Dominick	Dominick	Dominick	Dominick	Dominick	Dominick
carriage	carriage	Carruaje	Карета	Carruagem	Kutsche	Kareta	Kočár	Araba	Carrozza	Voiture
tran	Gang leader	Gang leader	Главарь бандитов	Gang leader	Gang leader	Gang leader	Gang leader	Gang leader	Gang leader	Gang leader
vince	Vince	vince	Винс	Vince	Vince	Vince	Vince	Vince	Vince	Vince
tsiya	Tsiya	tsiya	Ция	Tsiya	Tsiya	Tsiya	Tsiya	Tsiya	Tsiya	Tsiya
black_brother	Black Bro	Black Bro	Чёрный брат	Black Bro	Black Bro	Black Bro	Black Bro	Black Bro	Black Bro	Black Bro
han	Han	han	Ган	Han	Han	Han	Han	Han	Han	Han
wonder_sister	Wonder Sister	Wonder	Чудо Сестра	Wonder Sister	Wonder Sister	Wonder Sister	Wonder Sister	Wonder Sister	Wonder Sister	Wonder Sister
sister_dominick	Sister Dominick	Sister	Сестра Доминика	Sister Dominick	Sister Dominick	Sister Dominick	Sister Dominick	Sister Dominick	Sister Dominick	Sister Dominick
driver	Driver	Driver	Водила	Driver	Driver	Driver	Driver	Driver	Driver	Driver
F10_bandit	Bandit	Bandit	Бандит	Bandido	Bandit	Bandyta	Bandita	Haydut	Bandito	Bandit
F10_guard	Guard	Guard	Стражник	Guarda	Wache	Straznik	Strážce	Muhafız	Guardia	Garde
F10_guard2	Chief of guard	Chief	Начальник стражи	Chief of guard	Chief of guard	Chief of guard	Chief of guard	Chief of guard	Chief of guard	Chief of guard
slave_male_d	Slave	Esclavo	Раб	Escravo	Sklave	Niewolnik	Otrok	Köle	Schiavo	Esclave
slave_female_d	Slave	Esclavo	Рабыня	Escrava	Sklave	Niewolnica	Otrokyně	Köle	Schiava	Esclave
slave_var_male_d	Slave	Esclavo	Раб	Escravo	Sklave	Niewolnik	Otok	Köle	Schiavo	Esclave
slave_var_female_d	Slave	Esclavo	Рабыня	Escrava	Sklave	Niewolnica	Otrokyně	Köle	Schiava	Esclave
F8_bandit	Gang leader	Gang leader	Главарь бандитов	Gang leader	Gang leader	Gang leader	Gang leader	Gang leader	Gang leader	Gang leader
secret_guard	Secret guard	secret_guard	Тайный стражник	Secret guard	Secret guard	Secret guard	Secret guard	Secret guard	Secret guard	Secret guard
secret_guard_archer	Secret guard	secret_guard	Тайный стражник	Secret guard	Secret guard	Secret guard	Secret guard	Secret guard	Secret guard	Secret guard
secret_guard2	Secret guard	secret_guard	Тайный стражник	Secret guard	Secret guard	Secret guard	Secret guard	Secret guard	Secret guard	Secret guard
duan	Duan "Mount"	duan	Дуан "Гора"	Duan "Mount"	Duan "Mount"	Duan "Mount"	Duan "Mount"	Duan "Mount"	Duan "Mount"	Duan "Mount"
duan_2	Duan "Mount"	duan	Дуан "Гора"	Duan "Mount"	Duan "Mount"	Duan "Mount"	Duan "Mount"	Duan "Mount"	Duan "Mount"	Duan "Mount"
H6_bandit	Gang leader	Gang leader	Главарь бандитов	Gang leader	Gang leader	Gang leader	Gang leader	Gang leader	Gang leader	Gang leader
chief_philosopher	Chief Philosopher	chief_philosopher	Главный Философ	Chief Philosopher	Chief Philosopher	Chief Philosopher	Chief Philosopher	Chief Philosopher	Chief Philosopher	Chief Philosopher
chief_philosopher_2	Chief Philosopher	chief_philosopher	Главный Философ	Chief Philosopher	Chief Philosopher	Chief Philosopher	Chief Philosopher	Chief Philosopher	Chief Philosopher	Chief Philosopher
chief_philosopher_3	Chief Philosopher	chief_philosopher	Главный Философ	Chief Philosopher	Chief Philosopher	Chief Philosopher	Chief Philosopher	Chief Philosopher	Chief Philosopher	Chief Philosopher
NG_bandit	Mercenary	Mercenary	Наёмник	Mercenário	Söldner	Najemnik	Žoldnéř	Paralı Asker	Mercenario	Mercenaire
NG_bandit2	Mercenary	Mercenary	Наёмник	Mercenário	Söldner	Najemnik	Žoldnéř	Paralı Asker	Mercenario	Mercenaire
younger_brother	Younger brother Dominick	younger_brother	Младший брат Доминика	Younger brother Dominick	Younger brother Dominick	Younger brother Dominick	Younger brother Dominick	Younger brother Dominick	Younger brother Dominick	Younger brother Dominick
wicked_witch	Wicked Witch	wicked_witch	Злая ведьма	Wicked Witch	Wicked Witch	Wicked Witch	Wicked Witch	Wicked Witch	Wicked Witch	Wicked Witch
durant	Durant	durant	Дурант	Durant	Durant	Durant	Durant	Durant	Durant	Durant
K7_bandit	Wizard	Wizard	Волшебник	Mago	Zauberer	Czarodziej	Čaroděj	Büyücü	Mago	Sorcier
K7_wizard	Wizard	Wizard	Волшебница	Mago	Zauberer	Czarodziej	Čaroděj	Büyücü	Mago	Sorcier
rat_mine	Rat mine	rat_mine	Крысомина	Rat mine	Rat mine	Rat mine	Rat mine	Rat mine	Rat mine	Rat mine
winged_shadow	Winged shadow	winged_shadow	Крылатая тень	Winged shadow	Winged shadow	Winged shadow	Winged shadow	Winged shadow	Winged shadow	Winged shadow
spirit_wolf2	Mighty Spirit Wolf	spirit_wolf	Могучий дух волка	Mighty Spirit Wolf	Mighty Spirit Wolf	Mighty Spirit Wolf	Mighty Spirit Wolf	Mighty Spirit Wolf	Mighty Spirit Wolf	Mighty Spirit Wolf
statue_2	Guard Totem	Guard Totem	Охранный тотем	Guard Totem	Guard Totem	Guard Totem	Guard Totem	Guard Totem	Guard Totem	Guard Totem
statue_3	Guard Totem	Guard Totem	Охранный тотем	Guard Totem	Guard Totem	Guard Totem	Guard Totem	Guard Totem	Guard Totem	Guard Totem
arcane_knight	Arcane Knight	Arcane Knight	Волшебный рыцарь	Arcane Knight	Arcane Knight	Arcane Knight	Arcane Knight	Arcane Knight	Arcane Knight	Arcane Knight
peter_2	Peter	Peter	Питер	Peter	Peter	Peter	Peter	Peter	Peter	Peter
morgen	Priest Morgen	morgen	Жрец Морген	Priest Morgen	Priest Morgen	Priest Morgen	Priest Morgen	Priest Morgen	Priest Morgen	Priest Morgen
rosalia_braveear_1	Rosalia Braveear	Rosalia Braveear	Розалия Брейвир	Rosalia Braveear	Rosalia Braveear	Rosalia Braveear	Rosalia Braveear	Rosalia Braveear	Rosalia Braveear	Rosalia Braveear
azalea_braveear_1	Azalea Braveear	Azalea Braveear	Азалия Брейвир	Azalea Braveear	Azalea Braveear	Azalea Braveear	Azalea Braveear	Azalea Braveear	Azalea Braveear	Azalea Braveear
rosalia_braveear_2	Rosalia Braveear	Rosalia Braveear	Розалия Брейвир	Rosalia Braveear	Rosalia Braveear	Rosalia Braveear	Rosalia Braveear	Rosalia Braveear	Rosalia Braveear	Rosalia Braveear
azalea_braveear_2	Azalea Braveear	Azalea Braveear	Азалия Брейвир	Azalea Braveear	Azalea Braveear	Azalea Braveear	Azalea Braveear	Azalea Braveear	Azalea Braveear	Azalea Braveear
stone_wizard_1	Stone Wizard	stone_wizard	Каменный маг	Mago de Pedra	Steinzauberer	Kamienny Czarodziej	Stone Wizard	Stone Wizard	Stone Wizard	Sorcier de Pierre
stone_wizard_2	Stone Wizard	stone_wizard	Каменный маг	Mago de Pedra	Steinzauberer	Kamienny Czarodziej	Stone Wizard	Stone Wizard	Stone Wizard	Sorcier de Pierre
stone_wizard_3	Stone Wizard	stone_wizard	Каменный маг	Mago de Pedra	Steinzauberer	Kamienny Czarodziej	Stone Wizard	Stone Wizard	Stone Wizard	Sorcier de Pierre
statue_4	Stone Guardian	Stone Guardian	Каменный страж	Stone Guardian	Stone Guardian	Stone Guardian	Stone Guardian	Stone Guardian	Stone Guardian	Stone Guardian
zombie_pl	Zombie	Zombie	Зомби	Zumbi	Zombie	Zombie	Zombie	Zombi	Zombie	Zombie
keeper_crypt	Keeper Crypt	keeper_crypt	Хранитель склепа	Keeper Crypt	Keeper Crypt	Keeper Crypt	Keeper Crypt	Keeper Crypt	Keeper Crypt	Keeper Crypt
ancient_inhabitant	Ancient Inhabitant of Tower	ancient_inhabitant	Древний обитатель башни	Ancient Inhabitant of Tower	Ancient Inhabitant of Tower	Ancient Inhabitant of Tower	Ancient Inhabitant of Tower	Ancient Inhabitant of Tower	Ancient Inhabitant of Tower	Ancient Inhabitant of Tower
fire_reaper	Fire Reaper	fire_reaper	Огненный Жнец	Fire Reaper	Fire Reaper	Fire Reaper	Fire Reaper	Fire Reaper	Fire Reaper	Fire Reaper
fire_reaper_2	Fire Reaper	fire_reaper	Огненный Жнец	Fire Reaper	Fire Reaper	Fire Reaper	Fire Reaper	Fire Reaper	Fire Reaper	Fire Reaper
zombie_priest_1	Zombie priest	Zombie priest	Зомби-жрец	Zombie priest	Zombie priest	Zombie priest	Zombie priest	Zombie priest	Zombie priest	Zombie priest
zombie_priest_2	Zombie priest	Zombie priest	Зомби-жрец	Zombie priest	Zombie priest	Zombie priest	Zombie priest	Zombie priest	Zombie priest	Zombie priest
zombie_priest_3	Zombie priest	Zombie priest	Зомби-жрец	Zombie priest	Zombie priest	Zombie priest	Zombie priest	Zombie priest	Zombie priest	Zombie priest
magnificent_shooter	Magnificent Shooter	Magnificent Shooter	Великолепный Стрелок	Magnificent Shooter	Magnificent Shooter	Magnificent Shooter	Magnificent Shooter	Magnificent Shooter	Magnificent Shooter	Magnificent Shooter
alice	Alice	alice	Элис	Alice	Alice	Alice	Alice	Alice	Alice	Alice
alice_2	Alice	alice	Элис	Alice	Alice	Alice	Alice	Alice	Alice	Alice
violetta	Violetta	violetta	Виолетта	Violetta	Violetta	Violetta	Violetta	Violetta	Violetta	Violetta
layla	Layla	layla	Лайла	Layla	Layla	Layla	Layla	Layla	Layla	Layla
mighty_rock	Mighty Rock	mighty_rock	Могучая Скала	Mighty Rock	Mighty Rock	Mighty Rock	Mighty Rock	Mighty Rock	Mighty Rock	Mighty Rock
