spawn_ID	race	class	minlevel	maxlevel	weapon_id	defense	resist	movement	attributes	loot	sprite	Size	Skillset	AI	faction	gender	portrait	onDieConditions	onDieActions	onAggroSound	onDieSound
chea	strong	warrior	10	15	bluesteel_longsword	15		1	[shield]		female_leather	1		patroller	player	F	0		setVariable#chea_follow,1		
nisor	strong	rogue	9	18	long_bow	15		1			male_archer	1		patroller	player	M	0		setVariable#nisor_follow,1		
gilmour	weak	warrior	4	4	iron_dagger	0		1			male_blue	1		civilian	neutral	M	0		setVariable#gilmour_follow,1		
glarium	strong	rogue	9	18	long_bow	15		1			male_archer	1		patroller	player	M	0		setVariable#glarium_follow,1		
brawley	strong	warrior	12	23	bluesteel_longsword	15		1	[shield]	knight	male_mail	1		patroller	player	M	10		setVariable#brawley_follow,1		
bouncer	strong	warrior	12	23	bluesteel_longsword	15		1	[shield]	knight	male_mail	1		patroller	player	M	10		setVariable#brawley_follow,1		
daukar		warrior	15	15	bluesteel_longsword	10	50,50,50,80,80,20	1	[shield]		female_knight	1		patroller	player	F	21		setVariable#daukar_follow,1		
rakkus		warrior	15	15	bluesteel_longsword	10	50,50,50,80,80,20	1	[shield]		male_knight	1		patroller	player	M	49		setVariable#rakkus_follow,1		
gnulbam	strong	warrior	12	23	bluesteel_longsword	15		1	[shield]	knight	male_mail	1		patroller	player	M	10		setVariable#gnulbam_follow,1		
aglaron		cleric	17	17	lightning2	1	50,50,50,40,40,40	1	[detector]	shock_imp	male_tunic_blue	1	heal_wounds#2	patroller	neutral	M	51		setVariable#aglaron_follow,1		
misara		cleric	17	17	lightning2	1	50,50,50,40,40,40	1	[detector]	shock_imp	"composite/female_tunic_white;composite/female_head_hood"	1	heal_wounds#2	patroller	neutral	F	52		setVariable#misara_follow,1		
arabelle		cleric	17	17	lightning2	1	50,50,50,40,40,40	1	[detector]	shock_imp	"composite/female_tunic_white;composite/female_head_hood"	1	heal_wounds#2	patroller	neutral	F	52		setVariable#arabelle_follow,1		
deap_shadow	miniboss	warrior	9	13	steel_longsword	7		1	[shield]		male_var_leader	1.1		patroller	player	M	0		"setVariable#deepshad_follow,1"	"varr"	
demetr	strong	warrior	12	23	bluesteel_longsword	15		1	[shield]	knight	male_mail	1		patroller	player	M	10		setVariable#demetr_follow,1		
jenard	strong	warrior	12	23	bluesteel_longsword	15		1	[shield]	knight	male_mail	1		patroller	player	M	10		setVariable#f8praetor_follow,1		
ruun		warrior	4	16	iron_dagger	0		1			male_var	1.1		civilian	neutral	M	0		setVariable#ruun_follow,1		
yamiba		warrior	4	6	iron_dagger	0		1			female_slave	1		civilian	neutral	F	0		setVariable#yamiba_follow,1		
silena	strong	warrior	11	18	bluesteel_longsword	15		1	[shield]		female_mail	1		patroller	player	F	19		setVariable#silena_follow,1		
bregos	weak	warrior	4	4	iron_dagger	0		1			male_black	1		civilian	neutral	M	0		setVariable#bregos_follow,1		
rongae	strong	warrior	12	23	bluesteel_longsword	15		1	[shield]	knight	male_mail	1		patroller	player	M	10		setVariable#rongae_follow,1		
masora	strong	warrior	15	18	bluesteel_longsword	11		1	[shield]	knight	female_knight	1	"bash#2;resilience#1;flurry#1"	patroller	player	F	22		setVariable#masora_follow,1		
toel		warrior	15	15	bluesteel_longsword	10	50,50,50,80,80,20	1	[shield]		male_knight	1	"whirlwind#1;resilience#2"	patroller	player	M	49		setVariable#toel_follow,1		
arkados	strong	warrior	12	23	bluesteel_longsword	15		1	[shield]	knight	male_mail	1		patroller	player	M	10		setVariable#arkados_follow,1		
kalis	strong	warrior	10	15	bluesteel_longsword	15		1	[shield]		female_leather	1		patroller	player	F	10		setVariable#kalis_follow,1		
conjurer_I13		cleric	17	17	lightning2	1	50,50,50,40,40,40	1	[detector]	shock_imp	male_tunic_blue	1	heal_wounds#2	patroller	neutral	M	51		setVariable#telegua_follow,1		
irolio	strong	warrior	12	23	bluesteel_longsword	15		1	[shield]	knight	"composite/male_purple_plate;composite/male_head;composite/male_mainhand_greatsword;composite/male_offhand_shieldpurple"	1		patroller	player	M	10		setVariable#irolio_follow,1		
marisha	strong	warrior	9	23	bluesteel_longsword	15		1	[shield]	knight	"composite/female_purple_plate;composite/female_head;composite/female_mainhand_longsword;composite/female_offhand_shieldpurple"	1		patroller	player	F	20		setVariable#marisha_follow,1		
teara	strong	warrior	11	18	bluesteel_longsword	15		1	[shield]		female_mail	1		patroller	player	F	19		setVariable#teara_follow,1		
vlad	strong	rogue	15	18	long_bow_shock	15		1			male_archer	1		patroller	player	M	5		setVariable#vlad_follow,1		
pelorat	strong	warrior	12	23	bluesteel_longsword	15		1	[shield]	knight	male_mail	1		patroller	player	M	10		setVariable#pelorat_follow,1		
morg		warrior	15	15	bluesteel_longsword	10	50,50,50,80,80,20	1	[shield]		male_knight	1	"whirlwind#1;resilience#2"	patroller	player	M	49		setVariable#morg_follow,1		
tendor	strong	warrior	12	23	bluesteel_longsword	15		1	[shield]	knight	male_mail	1		patroller	player	M	10		setVariable#tendor_follow,1		
dilla		cleric	13	13	steel_longsword	6		1	[shield]		female_knight	1		patroller	player	F	29		setVariable#dilla_follow,1		
swamp_hag	boss	cleric	14	24	death_ray	5	50,50,50,150,300,50	1	[detector]	witch	female_var	0.9	"holy_shield#3;heal_wounds#4"	patroller	player	F	30			vedma	
ex_boyfriend	miniboss	warrior	13	21	vorator_bite	4	20,20,0,0,50,10	1	[detector]		ghoul	0.9		patroller	neutral	M	0		StartConversation#sansa,IM_knave_sansa2		
half_minotaur	miniboss	warrior	9	19	mino_greataxe	6	20,70,20,20,70,10	1.3	[beast]	minotaur_lord	adt_minotaur_warrior	1	fury#2	patroller	enemy	M	0			"byk1;byk2;byk3"	
priest_fool	strong	cleric	10	19	longsword_paladin	1	20,20,20,300,0,30	1	[detector]	priest_fool_loot	male_tunic_blue	1	heal_wounds#3	patroller	neutral	M	71				
katasakh	strong	warrior	8	19	bone_mace	3	0,0,0,0,0,20	1	[immortal]		"male_barbarian"	1.1		patroller	player	M	19				
sansa	strong	cleric	9	19	lightning2	1	30,30,50,10,20,10	1	[immortal]		"female_tunic_blue"	1	shock_mastery#2	patroller	player	F	31				
sansa_2	strong	cleric	9	19	lightning2	1	30,30,50,10,20,10	1	[immortal]		"female_naked"	1	shock_mastery#3	patroller	player	F	31				
dominick	strong	warrior	11	20	bone_maul	5	300,300,300,300,300,300	1	[immortal]		"male_black4"	1.1	"whirlwind#2"	patroller	player	M	22			dom	
tomas	miniboss	warrior	12	21	bone_mace	4	0,0,40,10,50,20	1	[detector]		"male_blue;composite/male_mainhand_mace"	1.1		patroller	neutral	M	23			call	
G9_horse		warrior	6	18	tiger_bite	2		1	[immortal][beast]		horse	0.8		patroller	neutral	M	0			"horse1;horse2;horse3"	
arne		rogue	4	8	dumbbell	0		1			male_naked	1		civilian	neutral	M	30		setVariable#arne_death,1		
manor_golem	miniboss	warrior	18	23	robot_melee	20	50,20,250,250,250,90	1		iron_golem	golem	1.2		patroller	neutral	M	95			monster_deep_3	
creature_dark	strong	warrior	12	18	tiger_bite_corrupted	2	20,50,80,150,150,-60	0.8	[shadow]		hernya	1.1		patroller	enemy	M	0			"creatu1;creatu2"	
spotty_bear		warrior	14	18	bear_bite_ice	2	"""-25,250,0,0,0,0"""	1.1	[beast]	spotty_bear	bear_spotty	1	fury#2	patroller	enemy	M	0			med	
C8_druid	miniboss	cleric	12	20	fire_shot	2	30,30,30,30,30,0	1	[detector]	C8_druid	male_tunic_grey	1	heal_wounds#1	patroller	beasts	M	0				
guardian_temple		cleric	102	102	dumbbell	0		1			ghoul	0.8		patroller	neutral	M	24				
infernal_envoy_weak	boss	warrior	34	63	fire_claw_22	25	300,50,90,210,210,150	1.3	[detector][giant][outsider][fire_elemental]	"envoy2;greater_demon;consumables_16;humanoid_boss;shards_boss;book_sk_loot1"	"male_red_plate;composite/male_mainhand_greatsword;composite/male_offhand_redaxe"	2	"cleave#3;heavyhand#3;fury#3;bash#3;whirlwind#2;massive_criticals#3;precission_strikes#3"	patroller	neutral	M	25		"setVariable#envoy_attack,4"	"envoy"	
skeleton_envoy	strong	cleric	14	21	axe_magma	2	300,-100,0,300,180,-10	1	[undead][explosive]	fire_imp	adt_skeleton_red	0.9	"appearance_darkness#1;arbenos_might#2"	patroller	enemy	M	0			"skeleton1;skeleton2;skeleton3"	
skeleton_envoy_2	strong	mage	14	21	axe_magma	4	300,-100,0,300,180,-10	1.1	[undead][explosive]	fire_imp	adt_skeleton_red	0.9	"fireball#2"	patroller	enemy	M	0			"skeleton1;skeleton2;skeleton3"	
black_manticore	boss	warrior	31	59	manticore_great	19	120,90,100,-30,300,80	1.4	[detector][giant][beast][toxic_aura][toxic_elemental][shield]	"black_manticore;dragon_lite;manticore;shards_boss;book_tr_loot1"	manticore_black	2	"cleave#2;heavyhand#3;bash#3;massive_criticals#3;precission_strikes#3"	patroller	neutral	M	0			manti	
knight_death	miniboss	warrior	18	38	death_knight	9	50,170,0,300,120,0	1	[ghost][detector]		"female_black_plate"	1	"resilience#3"	patroller	neutral	F	36		StartConversation#knight,G11_knight_death2		
knight_death_2	strong	warrior	18	38	death_knight	9	50,170,0,300,120,0	1	[ghost][detector]		"female_black_plate"	1	"resilience#3"	patroller	enemy	F	36		StartConversation#knight2,G11_knight_death2		
knight_death_3	strong	warrior	18	38	death_ray_15	9	50,170,0,300,120,0	1	[ghost][detector]		"female_black_plate"	1	"resilience#3"	patroller	enemy	F	36		StartConversation#knight2,G11_knight_death2		
death_incarnate	boss	cleric	33	63	death_claw_20	22	-15,300,90,300,300,180	1	[giant][detector][ghost]	"incarnate;lich;consumables_16;humanoid_boss;shards_boss;book_sk_loot1"	"female_tunic_black;composite/female_mainhand_battleaxe"	2	"heavyhand#3;duel#3;dark_call#2;flurry#3;massive_criticals#3;precission_strikes#3"	patroller	enemy	F	37		setVariable#death_attack,10	"ckorb"	
dead_sailor	strong	warrior	13	21	iron_dagger	5	-25,0,0,100,50,0	0.9	[undead]	pirate	adt_zombie	1		patroller	neutral	M	27			"zombie1;zombie2;zombie3"	
captain_barge	miniboss	warrior	15	23	vorator_bite	8	-25,70,50,200,100,40	1	[undead]	"pirate;zombie3"	adt_zombie	1.3		patroller	neutral	M	0			"zombie1;zombie2;zombie3"	
swamp_shifter	miniboss	warrior	17	23	vorator_bite	8	-45,150,0,200,200,60	1	[undead]	zombie3	ghoul_purple	0.9		patroller	enemy	M	0			"shifter1;shifter2"	
drowned_woman	boss	cleric	21	31	death_claw_20	16	0,160,0,300,300,70	1	[immortal][detector][ghost]		"female_naked_pale"	1		patroller	player	F	38			"drowned1"	
larva_1	weak	warrior	7	17	larva_bite	1	-15,0,0,0,180,0	1.3	[beast]		worm2	0.3		patroller	enemy	M	0				
larva_2	weak	warrior	7	17	larva_blast	1	-15,0,0,0,180,0	1.3	[beast]		worm2	0.3		patroller	enemy	M	0				
water_devil	boss	warrior	33	61	paralysis_epic	21	-15,210,80,50,300,160	1.1	[detector][giant][beast][shield][ice_elemental]	"water_devil;consumables_16;dungeon_chest_17;shards_boss;book_sk_loot1"	ghoul_green	2	"cleave#3;heavyhand#3;bash#3;precission_strikes#3;massive_criticals#3"	patroller	enemy	M	26		setVariable#barge_attack,8	"waterdevil"	
lady_rusthatchet_2	strong	warrior	11	18	bluesteel_greatsword	1	0,60,20,20,20,0	0.9	[shapechanger][beast]	loot_rusthatchet	werewolf	0.8	fury#3	patroller	beasts	M	0			obr1	
lady_rusthatchet_3	miniboss	warrior	12	19	vorator_bite	2	-15,80,20,20,20,10	1	[shapechanger][beast]	loot_rusthatchet	ghoul_black	1.2		patroller	beasts	M	0			"shifter1;shifter2"	
big_ice_worm	miniboss	warrior	12	21	ice_claw_15	4	-65,300,-20,20,300,120	1	[detector][giant][beast]	"carrion;carrion;ice_dungeon_7;ice_dungeon_7"	worm2	1.2		patroller	enemy	M	0		setVariable#ladies_man,30	"worm"	
black_guy		warrior	8	18	dumbbell	1		1			male_black2	1	fury#1	patroller	neutral	M	28				
lady_papewidow		rogue	6	7	dildo	1		1			female_naked2	1		civilian	enemy	F	34		setVariable#ladies_man,65		
highlander_male	strong	warrior	10	20	bluesteel_longsword	4	10,180,0,20,20,10	1	[detector]		"male_leather3;composite/male_mainhand_shortsword"	1		patroller	player	M	90				
highlander_archer	strong	warrior	10	20	long_bow	2	10,180,0,20,20,10	1	[detector]		"male_leather3;composite/male_mainhand_longbow"	1		patroller	player	M	90				
yeti_2	miniboss	warrior	16	19	ice_punch_2	3	"""-25,250,90,30,30,30"""	1.05	[beast]	"yeti;yeti"	yeti	1	flurry#2	patroller	beasts	M	0			"yeti1;yeti2;yeti3"	
restless_ghost	boss	warrior	18	28	death_knight	22	"""-20,-20,-30,100,100,0"""	1.05	[undead][ghost][detector][immortal]		black_death_knight	1.2		patroller	enemy	M	29			skeleton2	
dark_entities	miniboss	warrior	13	28	death_knight	22	"""-60,0,-30,300,300,30"""	1.1	[undead][ghost][detector][shadow]	consumables_16	adt_imp_black	1.6	"heavyhand#2;bash#1"	patroller	enemy	M	0			"entities1;entities2"	
dark_entities_2	miniboss	warrior	13	28	lightning_50	20	"""-60,0,-30,300,300,30"""	1.1	[undead][ghost][detector][shadow]	consumables_16	adt_imp_black	1.5		patroller	enemy	M	0			"entities1;entities2"	
bloodsilver	strong	warrior	12	23	bluesteel_longsword	15		1	[shield]	knight	male_mail	1		patroller	player	M	10		setVariable#bloodsilver_follow,1		
ribbonhair	strong	warrior	11	18	bluesteel_longsword	15		1	[shield]		female_mail	1		patroller	player	F	19		setVariable#ribbonhair_follow,1		
alia	strong	warrior	15	18	bluesteel_longsword	11		1	[shield]	knight	female_knight	1	"bash#2;resilience#1;flurry#1"	patroller	player	F	22		setVariable#alia_follow,1		
zafira	strong	warrior	9	23	bluesteel_longsword	15		1	[shield]	knight	female_mail	1		patroller	player	F	22		setVariable#zafira_follow,1		
salma	strong	warrior	11	18	bluesteel_longsword	15		1	[shield]		female_mail	1		patroller	player	F	10		setVariable#salma_follow,1		
K11_observer	strong	warrior	4	18	iron_dagger	0		1.2			male_black	1		civilian	beasts	M	112		StartConversation#observer,K11_observer		
K11_guard	miniboss	warrior	12	20	bluesteel_longsword	5		1	[shield]	knight	male_mail	1		patroller	enemy	M	10		StartConversation#sansa,K11_dead_guards		
IM_grateroll	miniboss	cleric	16	20	ice_shot_epic	4	50,150,100,0,40,20	1			"male_tunic_grey;composite/male_mainhand_greatstaff"	1	heal_wounds#3	patroller	player	M	51		StartConversation#grateroll,IM_dead_grateroll		
J11_spider	miniboss	warrior	12	19	manticore	5	0,0,-30,0,250,0	1	[beast][toxic_aura]	"J11_spider;spider;spider;spider;spider"	spider	1.25		patroller	beasts	M	0			insect	
J11_grateroll	boss	mage	18	22	wand_power	8	90,250,100,20,60,40	1			"male_tunic_grey;composite/male_mainhand_greatstaff"	1	"ice_mastery#3;ice_storm#3"	patroller	enemy	M	51		StartConversation#sansa,IM_dead_grateroll		
J11_wizard	miniboss	mage	17	20	staff_fire_4	6	250,90,100,0,40,10	1		J11_wizard	"male_tunic_red;composite/male_mainhand_greatstaff"	1	"fireball#2"	patroller	enemy	M	0				
J11_wizard2	miniboss	mage	18	21	wand_power	7	90,90,250,0,40,10	1		J11_wizard2	"male_tunic_blue;composite/male_mainhand_greatstaff"	1	"lightning_bolt#3"	patroller	enemy	M	0				
J11_wizard3	miniboss	cleric	17	20	toxic_spit	3	90,90,90,0,250,10	1		J11_wizard3	"male_tunic_green;composite/male_mainhand_greatstaff"	1	"heal_wounds#3"	patroller	enemy	M	0				
dominick2	miniboss	warrior	11	21	bone_maul	5	300,300,300,300,300,300	1	[growth]		"male_black4"	1.1		patroller	enemy	M	22			dom	
dominick3	miniboss	warrior	11	21	bone_maul	5	300,300,300,300,300,300	1	[immortal]		"male_black4;composite/male_mainhand_mace;composite/male_offhand_sword"	1.1	"whirlwind#2"	patroller	player	M	22			dom	
dominick4	boss	warrior	11	21	bone_maul	5	30,300,300,300,300,300	1	[detector]		"male_black4;composite/male_mainhand_mace;composite/male_offhand_sword"	1.1	"whirlwind#2"	patroller	player	M	22		StartConversation#dom,K7_dom_death2	dom	
carriage	weak	warrior	4	4	iron_dagger	0		0	[explosive]		"carriage"	0.8		civilian	enemy	M	0				
tran	miniboss	warrior	11	21	bone_maul	5	120,70,90,10,100,40	1	[detector]	dungeon_chest_7	"male_black"	1.1		patroller	player	M	33				
vince	strong	warrior	11	21	bluesteel_maul	5	120,30,30,0,80,40	1	[detector]		"male_red"	1.1	"duel#2;bash#2"	patroller	player	M	30				
tsiya	strong	rogue	11	19	bluesteel_dagger_poison	2	150,60,30,0,110,30	1	[detector]		"female_slave"	1	"stab#3;assassinate#1"	patroller	player	F	0				
black_brother	strong	rogue	11	21	stormblade2	3	80,0,20,50,100,30	1	[detector]		"male_black2"	1	"flurry#3"	patroller	player	M	0				
han	strong	rogue	11	21	tier4_shortsword_ice	3	10,80,60,0,90,30	1	[detector]		"male_purple"	1	"precission_strikes#2;massive_criticals#2"	patroller	player	M	35				
wonder_sister	strong	mage	11	21	vulcan_bow2	4	150,90,60,0,70,30	1	[detector]		"female_leather2;composite/female_mainhand_greatbow"	1	"fireball#2;disintegrate#2;precission_shots#2;massive_criticals#2"	patroller	player	F	0				
sister_dominick	strong	mage	11	21	composite_bow	5	180,180,180,180,180,90	1	[detector]		"female_green;composite/female_mainhand_greatbow"	1	"lightning_bolt#2;disintegrate#2;precission_shots#2;massive_criticals#2"	patroller	player	F	47				
driver	strong	rogue	9	20	ice_knife	2	20,20,20,0,40,10	1	[detector]		"male_black"	1	"archery#1"	patroller	player	M	0				
F10_bandit		rogue	9	18	long_bow	3	30,0,10,0,60,10	1	[detector]	bandit_chest_6	"male_black;composite/male_mainhand_shortbow"	1		patroller	player	M	0				
F10_guard		warrior	9	18	bluesteel_longsword	6		1	[shield]	dungeon_chest_5	"male_leather"	1		patroller	beasts	M	0				
F10_guard2	miniboss	warrior	9	18	bluesteel_longsword	6		1	[shield]	dungeon_chest_5	"male_leather"	1		patroller	beasts	M	0		setVariable#last_race,25		
slave_male_d		warrior	4	17	iron_dagger	0		1			male_slave	1		patroller	player	M	0				
slave_female_d		warrior	4	17	iron_dagger	0		1			female_slave	1		patroller	player	F	0				
slave_var_male_d		warrior	4	18	iron_dagger	2		1			male_var	1.1		patroller	player	M	0				
slave_var_female_d		warrior	4	18	iron_dagger	2		1			female_var	1.1		patroller	player	F	0				
F8_bandit	miniboss	warrior	12	19	steel_longsword	5		1	[shield]	bandit_chest_6	male_leather	1.1	bash#2	patroller	player	M	103		setVariable#last_race,40		
secret_guard	strong	mage	11	19	vorator_bite	6	200,90,30,30,110,20	1	[detector]	fire_dungeon_7	"male_black3;composite/male_mainhand_mace"	1	"fireball#1"	patroller	player	M	0				
secret_guard_archer	strong	mage	11	19	death_bow3	4	200,90,30,30,110,10	1	[detector]	fire_dungeon_7	"male_black3;composite/male_mainhand_greatbow"	1	"fireball#1"	patroller	player	M	0				
secret_guard2	miniboss	mage	11	19	vorator_bite	6	200,90,30,30,110,20	1	[detector]	"fire_dungeon_7;fire_dungeon_7"	"male_black3;composite/male_mainhand_mace"	1.1	"fireball#2;disintegrate#1"	patroller	player	M	0		setVariable#last_race,47		
duan	miniboss	warrior	12	21	bone_maul	7	200,150,150,90,180,100	1	[detector]	duan_loot	"composite/male_black_mail;composite/male_head2;composite/male_mainhand_maul"	1.1	"cleave#1;bash#3;heavyhand#3"	patroller	player	M	86		setVariable#last_race,55		
duan_2	strong	warrior	12	21	bone_maul	7	180,150,150,90,180,100	1	[detector]		"composite/male_black_mail;composite/male_head2;composite/male_mainhand_maul"	1.1	"bash#3;heavyhand#3"	patroller	player	M	86				
H6_bandit	miniboss	rogue	12	21	poison_bow_tier4	5	30,20,0,0,90,10	1		bandit_king	male_archer	1.05	"archery#3;precission_shots#1;massive_criticals#1"	patroller	enemy	M	0				
chief_philosopher	boss	warrior	12	21	bone_maul	6	200,150,150,90,180,120	1	[detector]	philosopher_loot	"composite/male_clothesgreen;composite/male_head2;composite/male_mainhand_battleaxe;composite/male_offhand_blackaxe"	1.1	"cleave#2;bash#3;fury#3"	patroller	neutral	M	36		setVariable#last_race,80		
chief_philosopher_2	strong	warrior	12	21	bone_maul	6	180,150,150,90,180,120	1	[detector]		"composite/male_clothesgreen;composite/male_head2;composite/male_mainhand_battleaxe;composite/male_offhand_blackaxe"	1.1	"bash#3;fury#3"	patroller	player	M	36				
chief_philosopher_3	strong	warrior	12	21	bone_maul	6	180,150,150,90,180,120	1	[detector][immortal]		"composite/male_clothesgreen;composite/male_head2;composite/male_mainhand_battleaxe;composite/male_offhand_blackaxe"	1.1	"bash#3;fury#3"	patroller	player	M	36				
NG_bandit		warrior	10	19	bluesteel_longsword	4	30,20,10,0,90,20	1	[detector]	"assasin;outlaw_chest_10"	"male_leather2;composite/male_mainhand_shortbow"	1		patroller	enemy	M	0				
